Date,SO4,EC,Location,X2,WYT,Month
6/29/2020,23.88381,320.7161625,HRO,80.28,D,June
6/29/2020,37.77758182,455.0833333,ONG,80.28,D,June
6/29/2020,18.326,295.9166667,TRP,80.28,D,June
6/30/2020,24.22512,323.5788042,HRO,80.41,D,June
6/30/2020,37.85433,456.4583333,ONG,80.41,D,June
6/30/2020,19.554,298.375,TRP,80.41,D,June
7/1/2020,23.28874,316.7785667,HRO,80.77,D,July
7/1/2020,37.71246667,456.1666667,ONG,80.77,D,July
7/1/2020,17.348,286.7083333,TRP,80.77,D,July
7/2/2020,22.67617,315.4760375,HRO,80.97,D,July
7/2/2020,37.76698333,456.3333333,ONG,80.97,D,July
7/2/2020,15.461,275.0416667,TRP,80.97,D,July
7/3/2020,22.10733,314.3137583,HRO,81.1,D,July
7/3/2020,37.71074,456.75,ONG,81.1,D,July
7/3/2020,15.122,271.5,TRP,81.1,D,July
7/4/2020,20.79675,306.3915208,HRO,81.36,D,July
7/4/2020,37.60591111,456.2916667,ONG,81.36,D,July
7/4/2020,15.374,269.0833333,TRP,81.36,D,July
7/5/2020,19.07308,293.4180375,HRO,81.63,D,July
7/5/2020,37.688,456.625,ONG,81.63,D,July
7/5/2020,15.036,267.7083333,TRP,81.63,D,July
7/6/2020,18.13539,283.8439,HRO,81.73,D,July
7/6/2020,14.386,265.625,TRP,81.73,D,July
7/7/2020,18.33001,281.9681167,HRO,81.79,D,July
7/7/2020,14.352,264.5416667,TRP,81.79,D,July
7/8/2020,17.67131,277.3983042,HRO,81.99,D,July
7/8/2020,38.45893333,457.2083333,ONG,81.99,D,July
7/8/2020,14.12444444,261.5,TRP,81.99,D,July
7/9/2020,17.39838,278.5871583,HRO,82.2,D,July
7/9/2020,38.04659,457.5833333,ONG,82.2,D,July
7/9/2020,13.48181818,254.625,TRP,82.2,D,July
7/10/2020,16.99198,273.0002,HRO,82.39,D,July
7/10/2020,37.41638,457.625,ONG,82.39,D,July
7/10/2020,13.128,250.25,TRP,82.39,D,July
7/11/2020,16.16047,267.4375417,HRO,82.57,D,July
7/11/2020,37.17195,457.8333333,ONG,82.57,D,July
7/11/2020,12.62444444,247.7083333,TRP,82.57,D,July
7/12/2020,15.77435,267.1911583,HRO,82.73,D,July
7/12/2020,36.16704,448.3333333,ONG,82.73,D,July
7/12/2020,12.80272727,245.2083333,TRP,82.73,D,July
7/13/2020,15.56131,265.6422083,HRO,82.88,D,July
7/13/2020,36.94849091,455.625,ONG,82.88,D,July
7/13/2020,12.238,242.4583333,TRP,82.88,D,July
7/14/2020,14.92314,257.5608125,HRO,83.02,D,July
7/14/2020,37.02402222,456.625,ONG,83.02,D,July
7/14/2020,12.07222222,240.75,TRP,83.02,D,July
7/15/2020,14.5705,255.6981444,HRO,83.18,D,July
7/15/2020,37.09998182,456.125,ONG,83.18,D,July
7/15/2020,12.11333333,242.625,TRP,83.18,D,July
7/16/2020,37.0839,457.0416667,ONG,83.28,D,July
7/16/2020,11.98416667,246.7916667,TRP,83.28,D,July
7/17/2020,37.24503333,457.125,ONG,83.41,D,July
7/17/2020,14.754,237.25,TRP,83.41,D,July
7/18/2020,35.49396,450.952381,ONG,83.62,D,July
7/18/2020,13.02,239,TRP,83.62,D,July
7/19/2020,27.83711,382.1052632,ONG,83.82,D,July
7/19/2020,14.09727273,239,TRP,83.82,D,July
7/20/2020,23.50072,344.0416667,ONG,83.95,D,July
7/20/2020,14.883,239,TRP,83.95,D,July
7/21/2020,26.00963,339.5789474,ONG,84.12,D,July
7/21/2020,13.22444444,239,TRP,84.12,D,July
7/22/2020,31.08588,405.7916667,ONG,84.35,D,July
7/22/2020,12.64444444,257.0416667,TRP,84.35,D,July
7/23/2020,21.063475,345.7894737,ONG,84.45,D,July
7/23/2020,10.63,255.2083333,TRP,84.45,D,July
7/24/2020,12.62684286,256.9484458,HRO,84.64,D,July
7/24/2020,31.4082,445.2272727,ONG,84.64,D,July
7/24/2020,12.92666667,263.4166667,TRP,84.64,D,July
7/25/2020,12.69335,262.5009042,HRO,84.75,D,July
7/25/2020,23.73557778,398.3684211,ONG,84.75,D,July
7/25/2020,11.87888889,268.6666667,TRP,84.75,D,July
7/26/2020,20.81891818,360.9565217,ONG,84.96,D,July
7/26/2020,12.327,276.6666667,TRP,84.96,D,July
7/27/2020,27.95491429,452.1052632,ONG,84.97,D,July
7/27/2020,2.323636364,283.125,TRP,84.97,D,July
7/28/2020,27.04168,455.2916667,ONG,84.96,D,July
7/28/2020,0.315,290.375,TRP,84.96,D,July
7/29/2020,27.07338182,458.75,ONG,84.96,D,July
7/30/2020,26.99,458.7083333,ONG,85.08,D,July
7/31/2020,26.8581,458.5,ONG,85.33,D,July
8/1/2020,27.62736667,469.1818182,ONG,85.63,D,August
8/2/2020,27.05773333,464,ONG,85.87,D,August
8/3/2020,26.83557273,461.0416667,ONG,85.97,D,August
8/3/2020,12.96666667,322.7083333,TRP,85.97,D,August
8/4/2020,27.74539091,457.625,ONG,86.02,D,August
8/5/2020,27.36604,456.125,ONG,86.25,D,August
8/5/2020,13.61285714,335.625,TRP,86.25,D,August
8/6/2020,26.98004,449.5,ONG,86.5,D,August
8/6/2020,12.73555556,329.75,TRP,86.5,D,August
8/7/2020,26.75013,449.9583333,ONG,86.72,D,August
8/7/2020,12.67181818,322.2916667,TRP,86.72,D,August
8/8/2020,26.78272,448.7916667,ONG,86.96,D,August
8/8/2020,12.049,317.625,TRP,86.96,D,August
8/9/2020,25.09714,437.4166667,ONG,87.11,D,August
8/9/2020,11.99888889,315.2083333,TRP,87.11,D,August
8/10/2020,25.6146,439.4166667,ONG,87.31,D,August
8/10/2020,12.046,315.375,TRP,87.31,D,August
8/11/2020,26.68878,447.125,ONG,87.55,D,August
8/11/2020,11.90181818,317,TRP,87.55,D,August
8/12/2020,24.7728,439.952381,ONG,87.78,D,August
8/12/2020,12.22555556,318.8333333,TRP,87.78,D,August
8/13/2020,24.98687,448.7368421,ONG,87.88,D,August
8/13/2020,12.321,325.5833333,TRP,87.88,D,August
8/14/2020,24.48808,442.1428571,ONG,87.95,D,August
8/14/2020,12.61545455,331.875,TRP,87.95,D,August
8/15/2020,25.94362,445.7391304,ONG,88.06,D,August
8/15/2020,12.69,335.75,TRP,88.06,D,August
8/16/2020,21.4128,415.8947368,ONG,88.11,D,August
8/16/2020,12.37166667,339.5,TRP,88.11,D,August
8/17/2020,19.99011818,405.75,ONG,88.11,D,August
8/18/2020,20.89797,414.4736842,ONG,88.13,D,August
8/19/2020,20.35512222,409.7,ONG,88.17,D,August
8/19/2020,13.39666667,335,TRP,88.17,D,August
8/20/2020,21.86094444,411.4736842,ONG,88.08,D,August
8/20/2020,12.224,335.2083333,TRP,88.08,D,August
8/21/2020,20.04261,412.6842105,ONG,87.95,D,August
8/21/2020,12.069,335.4166667,TRP,87.95,D,August
8/22/2020,14.64101,375.5263158,ONG,87.98,D,August
8/22/2020,12.692,344.4166667,TRP,87.98,D,August
8/23/2020,12.44398,352.625,ONG,87.99,D,August
8/23/2020,13.974,351.7083333,TRP,87.99,D,August
8/24/2020,12.33161,353.1666667,ONG,88.04,D,August
8/24/2020,15.184,358.8333333,TRP,88.04,D,August
8/25/2020,13.31042,376.825425,HRO,88.15,D,August
8/25/2020,12.88791111,359.7916667,ONG,88.15,D,August
8/25/2020,14.644,363.0833333,TRP,88.15,D,August
8/26/2020,13.65482,384.3507042,HRO,88.36,D,August
8/26/2020,12.53396,363.4583333,ONG,88.36,D,August
8/26/2020,14.366,373.3333333,TRP,88.36,D,August
8/27/2020,14.0911,391.7902333,HRO,88.45,D,August
8/27/2020,13.27556364,374.125,ONG,88.45,D,August
8/27/2020,16.74666667,398.5833333,TRP,88.45,D,August
8/28/2020,14.51548,404.304675,HRO,88.47,D,August
8/28/2020,12.46905556,383.4583333,ONG,88.47,D,August
8/28/2020,16.68090909,412.2083333,TRP,88.47,D,August
8/29/2020,14.72557,410.0897458,HRO,88.48,D,August
8/29/2020,12.60092,389.25,ONG,88.48,D,August
8/29/2020,17.352,420.0416667,TRP,88.48,D,August
8/30/2020,15.34107,423.9168333,HRO,88.47,D,August
8/30/2020,12.86804444,392.7083333,ONG,88.47,D,August
8/30/2020,18.61111111,439.2083333,TRP,88.47,D,August
8/31/2020,15.75771111,435.0684917,HRO,88.54,D,August
8/31/2020,13.49884167,406.5416667,ONG,88.54,D,August
8/31/2020,18.28454545,445.6666667,TRP,88.54,D,August
9/1/2020,16.42296,450.3088083,HRO,88.45,D,September
9/1/2020,13.45616667,415.5833333,ONG,88.45,D,September
9/1/2020,18.018,464.3333333,TRP,88.45,D,September
9/2/2020,16.78959,456.5909917,HRO,88.17,D,September
9/2/2020,18.18827,433,ONG,88.17,D,September
9/2/2020,18.40777778,496.2916667,TRP,88.17,D,September
9/3/2020,17.31251,472.1923542,HRO,88.04,D,September
9/3/2020,22.29332727,446.5,ONG,88.04,D,September
9/3/2020,19.96888889,501.5833333,TRP,88.04,D,September
9/4/2020,18.0865,484.2350292,HRO,87.89,D,September
9/4/2020,17.04232222,439.625,ONG,87.89,D,September
9/4/2020,20.57916667,517.0833333,TRP,87.89,D,September
9/5/2020,18.2816,492.7376292,HRO,87.58,D,September
9/5/2020,15.607275,446.0833333,ONG,87.58,D,September
9/5/2020,21.06222222,538.9583333,TRP,87.58,D,September
9/6/2020,18.33138889,497.09395,HRO,87.28,D,September
9/6/2020,21.239,551.5833333,TRP,87.28,D,September
9/7/2020,18.37713,502.3624458,HRO,86.93,D,September
9/7/2020,21.88545455,565.4166667,TRP,86.93,D,September
9/9/2020,18.40256,511.4110292,HRO,86.5,D,September
9/9/2020,24.53666667,597.875,TRP,86.5,D,September
9/10/2020,18.40471,512.607275,HRO,86.37,D,September
9/10/2020,26.09,601.125,TRP,86.37,D,September
9/11/2020,19.1748,527.5975625,HRO,86.3,D,September
9/11/2020,25.67111111,595.75,TRP,86.3,D,September
9/12/2020,19.65827,540.4267042,HRO,86.25,D,September
9/12/2020,25.15090909,593.3333333,TRP,86.25,D,September
9/13/2020,20.50618,559.7539583,HRO,86.18,D,September
9/13/2020,25.691,596.125,TRP,86.18,D,September
9/14/2020,21.26327,578.5870917,HRO,86.08,D,September
9/14/2020,26.54444444,588.6666667,TRP,86.08,D,September
9/15/2020,21.67892,591.1041917,HRO,86.07,D,September
9/15/2020,26.22,578.4583333,TRP,86.07,D,September
9/16/2020,21.74106,590.1039167,HRO,86.2,D,September
9/17/2020,21.078425,580.1376167,HRO,86.42,D,September
9/17/2020,34.626,533.4166667,TRP,86.42,D,September
9/18/2020,20.25496667,565.1489417,HRO,86.6,D,September
9/19/2020,20.28647273,563.0810708,HRO,86.73,D,September
9/20/2020,20.00347,556.9613958,HRO,86.9,D,September
9/21/2020,20.04325556,557.6915042,HRO,86.93,D,September
9/22/2020,20.01146364,555.3187917,HRO,86.87,D,September
9/23/2020,19.90139,558.5084917,HRO,87.16,D,September
9/24/2020,20.09432222,557.8530042,HRO,87.48,D,September
9/25/2020,19.45915833,546.5563333,HRO,87.7,D,September
9/25/2020,20.97673333,556.1052632,ONG,87.7,D,September
9/26/2020,19.06407778,536.4051542,HRO,87.83,D,September
9/26/2020,20.3738,568.75,ONG,87.83,D,September
9/27/2020,18.97756667,533.835375,HRO,87.89,D,September
9/27/2020,19.64757,572.375,ONG,87.89,D,September
9/28/2020,18.92888333,530.3603083,HRO,87.94,D,September
9/28/2020,19.59484,570.2916667,ONG,87.94,D,September
9/29/2020,18.47143333,518.284075,HRO,88.2,D,September
9/29/2020,19.46179,566.8333333,ONG,88.2,D,September
9/30/2020,18.26662222,508.7565958,HRO,88.45,D,September
9/30/2020,19.36717778,563.75,ONG,88.45,D,September
10/1/2020,18.16084167,505.0464292,HRO,88.35,C,October
10/1/2020,20.86970909,538.4782609,ONG,88.35,C,October
10/2/2020,18.47017778,511.8823167,HRO,88.37,C,October
10/2/2020,24.48009,474.3333333,ONG,88.37,C,October
10/3/2020,18.23288889,508.6464458,HRO,88.38,C,October
10/3/2020,25.2272,461,ONG,88.38,C,October
10/4/2020,18.21564545,508.2132292,HRO,88.42,C,October
10/4/2020,23.30375556,495.7083333,ONG,88.42,C,October
10/5/2020,18.15997,502.7774042,HRO,88.45,C,October
10/5/2020,19.58958333,531.1666667,ONG,88.45,C,October
10/6/2020,18.20818889,502.2055083,HRO,88.46,C,October
10/6/2020,19.39637,530.3333333,ONG,88.46,C,October
10/7/2020,18.16408182,500.5359542,HRO,88.34,C,October
10/7/2020,20.68731111,511.0833333,ONG,88.34,C,October
10/8/2020,18.05016,500.1562875,HRO,88.31,C,October
10/8/2020,25.02187,457.9166667,ONG,88.31,C,October
10/9/2020,17.97425556,499.318075,HRO,88.24,C,October
10/9/2020,22.99626,473.2916667,ONG,88.24,C,October
10/10/2020,17.90443636,499.8518,HRO,88.16,C,October
10/10/2020,22.50633333,495,ONG,88.16,C,October
10/11/2020,17.93473,502.6132,HRO,88.07,C,October
10/11/2020,23.62058182,493.1666667,ONG,88.07,C,October
10/12/2020,17.90713333,502.992625,HRO,88.04,C,October
10/12/2020,25.2903,459,ONG,88.04,C,October
10/13/2020,17.55876364,493.82165,HRO,88.09,C,October
10/13/2020,25.35664,459.5833333,ONG,88.09,C,October
10/14/2020,17.51785,487.5405375,HRO,88.02,C,October
10/14/2020,25.03631111,465.0833333,ONG,88.02,C,October
10/15/2020,17.1309,485.7423462,HRO,87.99,C,October
10/15/2020,24.81213636,468.375,ONG,87.99,C,October
10/16/2020,25.40411,462.2916667,ONG,87.98,C,October
10/17/2020,25.29605556,463.9583333,ONG,87.93,C,October
10/18/2020,25.28415,467.375,ONG,87.79,C,October
10/19/2020,25.07495,467.4166667,ONG,87.66,C,October
10/20/2020,25.40434,463.1666667,ONG,87.59,C,October
10/21/2020,24.06751,460.8333333,ONG,87.51,C,October
10/22/2020,28.28823,464.5238095,ONG,87.46,C,October
10/23/2020,28.12138333,462.6363636,ONG,87.43,C,October
10/26/2020,27.90541111,456.125,ONG,86.86,C,October
10/27/2020,17.23287,480.0130667,HRO,86.78,C,October
10/27/2020,27.69163333,458.8333333,ONG,86.78,C,October
10/28/2020,17.64824444,483.4493667,HRO,86.76,C,October
10/28/2020,27.19749091,465.4583333,ONG,86.76,C,October
10/29/2020,17.73677273,485.0800792,HRO,86.64,C,October
10/29/2020,26.90921,472.6666667,ONG,86.64,C,October
10/30/2020,17.87268,483.0828208,HRO,86.47,C,October
10/30/2020,26.21873333,481.9583333,ONG,86.47,C,October
10/31/2020,18.31543333,474.8322042,HRO,86.34,C,October
10/31/2020,25.98201818,488.4166667,ONG,86.34,C,October
11/1/2020,18.97668182,469.7416667,HRO,86.14,C,November
11/1/2020,25.51525,485.7083333,ONG,86.14,C,November
11/2/2020,19.02992,469.7698792,HRO,85.97,C,November
11/2/2020,25.37512222,482.5833333,ONG,85.97,C,November
11/3/2020,19.13567778,470.4705417,HRO,85.84,C,November
11/3/2020,26.19592222,474.75,ONG,85.84,C,November
11/4/2020,19.10050909,471.12585,HRO,85.72,C,November
11/4/2020,25.35470833,495.2083333,ONG,85.72,C,November
11/5/2020,19.04987,471.4450833,HRO,85.68,C,November
11/5/2020,25.54472222,496.5416667,ONG,85.68,C,November
11/6/2020,19.02596667,471.7713583,HRO,85.64,C,November
11/6/2020,26.41683,486.7916667,ONG,85.64,C,November
11/7/2020,19.36367273,477.6995917,HRO,85.58,C,November
11/7/2020,28.61561,461.1666667,ONG,85.58,C,November
11/8/2020,19.82162,495.3451625,HRO,85.39,C,November
11/8/2020,25.4596,487.5416667,ONG,85.39,C,November
11/9/2020,20.43956667,485.1793458,HRO,85.22,C,November
11/9/2020,26.32001,485.6666667,ONG,85.22,C,November
11/10/2020,20.44131818,487.3115208,HRO,85.12,C,November
11/10/2020,28.94505,465.8333333,ONG,85.12,C,November
11/11/2020,20.61873,494.398025,HRO,85.14,C,November
11/11/2020,28.28746667,474.7083333,ONG,85.14,C,November
11/12/2020,21.2532375,504.8160417,HRO,85.14,C,November
11/12/2020,27.49879091,474.4166667,ONG,85.14,C,November
11/13/2020,22.167,509.5585125,HRO,85.2,C,November
11/13/2020,26.13622,478.75,ONG,85.2,C,November
11/14/2020,22.7779,523.5873333,HRO,85.17,C,November
11/14/2020,25.53817,488.9583333,ONG,85.17,C,November
11/15/2020,24.29797778,529.9870417,HRO,85.15,C,November
11/15/2020,25.51452222,489.625,ONG,85.15,C,November
11/16/2020,24.81255455,531.3193042,HRO,85.13,C,November
11/16/2020,25.36960909,489.4583333,ONG,85.13,C,November
11/17/2020,25.64646,540.3059292,HRO,85.09,C,November
11/17/2020,25.16142,496.0833333,ONG,85.09,C,November
11/18/2020,26.59456667,546.6692917,HRO,85.03,C,November
11/18/2020,25.3559875,508.25,ONG,85.03,C,November
11/19/2020,26.92824545,551.9454917,HRO,84.9,C,November
11/19/2020,24.47890909,510.75,ONG,84.9,C,November
11/20/2020,27.88527778,562.666525,HRO,84.8,C,November
11/20/2020,24.65293,514.625,ONG,84.8,C,November
11/21/2020,29.33678,576.13545,HRO,84.71,C,November
11/21/2020,24.99444444,520.5,ONG,84.71,C,November
11/22/2020,29.08424545,575.0368667,HRO,84.8,C,November
11/22/2020,26.73105455,523.625,ONG,84.8,C,November
11/23/2020,28.6548,570.3862,HRO,84.85,C,November
11/23/2020,26.32377,522.375,ONG,84.85,C,November
11/24/2020,28.99842,575.3125542,HRO,84.91,C,November
11/24/2020,29.32458889,478.5454545,ONG,84.91,C,November
11/25/2020,29.64158182,569.9910958,HRO,84.93,C,November
11/25/2020,28.39736,506.65,ONG,84.93,C,November
11/26/2020,28.73331111,569.6726375,HRO,84.93,C,November
11/26/2020,29.14015455,489.5652174,ONG,84.93,C,November
11/27/2020,27.80781,565.7450542,HRO,85,C,November
11/27/2020,29.43888889,513.8947368,ONG,85,C,November
11/28/2020,28.15155455,564.5688833,HRO,85.08,C,November
11/28/2020,29.08543,519.1818182,ONG,85.08,C,November
11/29/2020,28.3838,569.8665958,HRO,85.19,C,November
11/29/2020,29.03419,532.5416667,ONG,85.19,C,November
11/30/2020,28.89286,574.0219792,HRO,85.33,C,November
11/30/2020,29.26148,554.1666667,ONG,85.33,C,November
12/1/2020,30.24388182,583.1313792,HRO,85.42,C,December
12/1/2020,29.14083,542.6666667,ONG,85.42,C,December
12/2/2020,31.04021111,592.4929292,HRO,85.44,C,December
12/2/2020,28.38221111,541.125,ONG,85.44,C,December
12/3/2020,32.65962,599.900625,HRO,85.45,C,December
12/3/2020,28.15233636,544.625,ONG,85.45,C,December
12/4/2020,34.81023636,612.9878609,HRO,85.45,C,December
12/4/2020,27.70002,546.5833333,ONG,85.45,C,December
12/5/2020,33.49047778,612.5735292,HRO,85.43,C,December
12/5/2020,27.6387,544.3333333,ONG,85.43,C,December
12/6/2020,33.59237,614.9342083,HRO,85.39,C,December
12/6/2020,28.00184545,547.5,ONG,85.39,C,December
12/7/2020,35.11888182,620.4688958,HRO,85.33,C,December
12/7/2020,28.42116,527.7083333,ONG,85.33,C,December
12/8/2020,35.81273333,618.7030542,HRO,85.28,C,December
12/8/2020,28.34088,503.7727273,ONG,85.28,C,December
12/9/2020,37.02413,620.5383792,HRO,85.24,C,December
12/9/2020,28.31831111,496.8421053,ONG,85.24,C,December
12/10/2020,37.55711818,625.4875042,HRO,85.21,C,December
12/10/2020,28.3149,525.7083333,ONG,85.21,C,December
12/11/2020,35.72375556,614.7520042,HRO,84.97,C,December
12/11/2020,28.65974545,552.625,ONG,84.97,C,December
12/12/2020,35.71888,612.9679458,HRO,84.69,C,December
12/12/2020,28.82738889,541.8947368,ONG,84.69,C,December
12/13/2020,35.58047273,614.5412417,HRO,84.07,C,December
12/13/2020,28.67144,494.2916667,ONG,84.07,C,December
12/14/2020,35.57722222,611.8358875,HRO,83.46,C,December
12/14/2020,28.71276667,512.5555556,ONG,83.46,C,December
12/15/2020,35.55692,609.4310958,HRO,82.86,C,December
12/15/2020,28.93186364,501.4166667,ONG,82.86,C,December
12/16/2020,34.94997273,606.437325,HRO,82.38,C,December
12/16/2020,29.65945,546.7083333,ONG,82.38,C,December
12/17/2020,35.0062,611.9490833,HRO,81.87,C,December
12/17/2020,30.81018,564.125,ONG,81.87,C,December
12/18/2020,37.00566667,625.714225,HRO,81.65,C,December
12/18/2020,32.11895714,566.0416667,ONG,81.65,C,December
12/19/2020,37.85617778,626.8422208,HRO,81.43,C,December
12/19/2020,33.46801,567,ONG,81.43,C,December
12/20/2020,40.79389167,639.2089125,HRO,81.24,C,December
12/20/2020,34.18508,567,ONG,81.24,C,December
12/21/2020,41.28762222,641.9630125,HRO,81.1,C,December
12/21/2020,34.03425556,567,ONG,81.1,C,December
12/22/2020,42.69468571,651.3698773,HRO,81.18,C,December
12/22/2020,34.89655,567,ONG,81.18,C,December
12/23/2020,42.93874,660.1767208,HRO,81.38,C,December
12/23/2020,36.30588571,567,ONG,81.38,C,December
12/24/2020,39.27818,650.4268292,HRO,81.73,C,December
12/24/2020,37.0184,567,ONG,81.73,C,December
12/25/2020,37.18555556,644.2478,HRO,82.15,C,December
12/25/2020,37.904625,567,ONG,82.15,C,December
12/26/2020,36.24071818,643.8921542,HRO,82.57,C,December
12/26/2020,38.73978889,567,ONG,82.57,C,December
12/27/2020,33.36616,633.1364542,HRO,82.85,C,December
12/27/2020,41.39248182,567,ONG,82.85,C,December
12/28/2020,36.28746667,646.6359333,HRO,83.09,C,December
12/28/2020,41.36533,567,ONG,83.09,C,December
12/29/2020,40.01715455,664.4197833,HRO,83.13,C,December
12/29/2020,41.71036667,592.6111111,ONG,83.13,C,December
12/30/2020,40.47653,670.7703958,HRO,83.09,C,December
12/30/2020,41.37895,672.3333333,ONG,83.09,C,December
12/31/2020,42.76177778,677.7546583,HRO,83.04,C,December
12/31/2020,42.15291429,678.3333333,ONG,83.04,C,December
1/1/2021,46.52318182,693.146425,HRO,82.99,C,January
1/1/2021,42.95768333,678.3333333,ONG,82.99,C,January
1/2/2021,51.81964,712.4442042,HRO,82.96,C,January
1/3/2021,50.78415556,708.1599375,HRO,82.96,C,January
1/4/2021,49.04136364,702.8819333,HRO,82.99,C,January
1/5/2021,49.56344444,699.8538625,HRO,82.97,C,January
1/5/2021,43.17463333,674.5416667,ONG,82.97,C,January
1/6/2021,49.09258889,701.8743083,HRO,82.99,C,January
1/6/2021,1.1808,681.2083333,ONG,82.99,C,January
1/7/2021,49.69431818,703.59845,HRO,83,C,January
1/8/2021,47.80635,697.6083333,HRO,83.06,C,January
1/9/2021,43.08993333,678.9775917,HRO,83.19,C,January
1/10/2021,41.15925455,669.437875,HRO,83.25,C,January
1/11/2021,38.69775,662.2794208,HRO,83.33,C,January
1/12/2021,40.23906667,666.4472792,HRO,83.25,C,January
1/13/2021,40.23297273,669.37065,HRO,83.17,C,January
1/14/2021,39.70688,670.9386042,HRO,83.1,C,January
1/15/2021,39.96407273,671.0916917,HRO,83.06,C,January
1/16/2021,41.59766667,676.3681417,HRO,83.03,C,January
1/17/2021,43.55528,682.980975,HRO,82.97,C,January
1/18/2021,44.5401,685.9325458,HRO,82.87,C,January
1/19/2021,44.44462222,685.6736417,HRO,82.82,C,January
1/20/2021,45.8103125,690.98485,HRO,82.96,C,January
1/21/2021,45.34903333,689.950625,HRO,83.13,C,January
1/25/2021,41.19482857,690.6155042,HRO,83.14,C,January
1/26/2021,40.09576667,690.2008042,HRO,83.08,C,January
1/27/2021,40.82784545,689.3071333,HRO,82.5,C,January
1/28/2021,41.81834286,691.0847,HRO,81.58,C,January
1/29/2021,41.52362727,702.6336292,HRO,80.65,C,January
1/30/2021,41.21727778,704.108225,HRO,79.74,C,January
1/30/2021,49.95582857,732.0833333,ONG,79.74,C,January
1/31/2021,42.43115,710.6755708,HRO,78.85,C,January
1/31/2021,52.37872,742.4166667,ONG,78.85,C,January
2/1/2021,45.26053636,718.4302667,HRO,78.21,C,February
2/2/2021,52.97784444,735.6539708,HRO,77.86,C,February
2/2/2021,54.3565625,742.375,ONG,77.86,C,February
2/3/2021,57.39251,745.0459417,HRO,77.61,C,February
2/4/2021,60.03057273,712.4559958,HRO,77.36,C,February
2/5/2021,59.03435556,692.6382708,HRO,77.09,C,February
2/6/2021,58.00458182,689.2276458,HRO,76.86,C,February
2/7/2021,54.62481,695.46145,HRO,76.86,C,February
2/7/2021,52.77769,742.0833333,ONG,76.86,C,February
2/8/2021,54.82385556,709.7401208,HRO,76.96,C,February
2/8/2021,52.5295,739.4166667,ONG,76.96,C,February
2/9/2021,56.3428,718.5233167,HRO,77.25,C,February
2/10/2021,56.55386,726.6417833,HRO,77.38,C,February
2/11/2021,54.2102875,734.1546583,HRO,77.33,C,February
2/12/2021,57.59174,753.7824083,HRO,77.27,C,February
2/13/2021,61.49873,770.6570417,HRO,77.21,C,February
2/14/2021,64.32909,784.2008958,HRO,77.11,C,February
2/15/2021,65.49605,785.9769708,HRO,76.97,C,February
2/16/2021,65.12417,780.3094042,HRO,77.05,C,February
2/17/2021,61.96202,763.8961208,HRO,77.1,C,February
2/18/2021,50.25581,691.7275125,HRO,77.22,C,February
2/19/2021,49.87119,683.0367375,HRO,77.39,C,February
2/20/2021,46.45528,661.646,HRO,77.63,C,February
2/21/2021,43.24504,628.04215,HRO,77.88,C,February
2/22/2021,40.89216,602.8643958,HRO,78.06,C,February
2/23/2021,39.65182,595.8981375,HRO,78.19,C,February
2/24/2021,39.33465,593.4816792,HRO,78.33,C,February
2/26/2021,43.28485455,631.8029167,HRO,78.67,C,February
2/27/2021,47.22636667,641.453975,HRO,78.76,C,February
2/28/2021,47.93519,639.4015,HRO,78.87,C,February
3/1/2021,47.29724545,633.9952292,HRO,79.02,C,March
3/2/2021,47.09818889,633.2524042,HRO,79.12,C,March
3/3/2021,46.92718,633.0312708,HRO,79.24,C,March
3/4/2021,46.89986364,632.0209,HRO,79.29,C,March
3/5/2021,46.74758889,631.2199875,HRO,79.38,C,March
3/6/2021,46.62831,630.1509708,HRO,79.4,C,March
3/7/2021,48.09527273,630.7268583,HRO,79.42,C,March
3/8/2021,48.82897778,630.1665583,HRO,79.49,C,March
3/9/2021,52.6486,645.9974043,HRO,79.46,C,March
3/10/2021,52.419,638.2341455,HRO,79.34,C,March
3/11/2021,53.32862727,644.9707167,HRO,79.16,C,March
3/12/2021,53.82231,646.8444708,HRO,78.9,C,March
3/13/2021,53.70805556,645.5381458,HRO,78.65,C,March
3/14/2021,53.9129,645.011825,HRO,78.48,C,March
3/15/2021,55.72536667,654.4912167,HRO,78.49,C,March
3/15/2021,32.89822,534.7083333,ONG,78.49,C,March
3/16/2021,60.33653333,668.5106958,HRO,78.62,C,March
3/16/2021,37.779075,586.6,ONG,78.62,C,March
3/17/2021,65.63121,695.1132625,HRO,78.72,C,March
3/18/2021,72.02073636,731.5694958,HRO,78.6,C,March
3/18/2021,39.1182,626.1666667,ONG,78.6,C,March
3/19/2021,73.74683333,739.048375,HRO,78.39,C,March
3/19/2021,38.8052,633.4583333,ONG,78.39,C,March
3/20/2021,73.9368,742.6515708,HRO,78.14,C,March
3/20/2021,42.08064,628.75,ONG,78.14,C,March
3/21/2021,72.84152727,736.6282958,HRO,77.88,C,March
3/21/2021,41.08436667,615.7083333,ONG,77.88,C,March
3/22/2021,66.84124444,710.7143083,HRO,77.62,C,March
3/22/2021,41.87137,620.5,ONG,77.62,C,March
3/23/2021,63.0054,687.39025,HRO,77.5,C,March
3/23/2021,41.24361,616.5416667,ONG,77.5,C,March
3/24/2021,56.5886,653.4426875,HRO,77.51,C,March
3/24/2021,39.95098,621.4736842,ONG,77.51,C,March
3/25/2021,54.55953333,639.1684083,HRO,77.58,C,March
3/25/2021,34.13464,547.4166667,ONG,77.58,C,March
