Date,Br,EC,Location,X2,WYT,Month
4/7/2020,0.17989,543.25,ONG,75.77,D,April
4/7/2020,0.226555556,567.5416667,TRP,75.77,D,April
4/8/2020,0.19897,458.9166667,HRO,75.31,D,April
4/8/2020,0.18513,548.5416667,ONG,75.31,D,April
4/8/2020,0.194818182,537.5833333,TRP,75.31,D,April
4/9/2020,0.1901,455.5,HRO,74.97,D,April
4/9/2020,0.179311111,530.625,ONG,74.97,D,April
4/9/2020,0.1859,510.75,TRP,74.97,D,April
4/10/2020,0.189888889,450.2083333,HRO,74.8,D,April
4/10/2020,0.186345455,547.7916667,ONG,74.8,D,April
4/10/2020,0.188777778,484.3333333,TRP,74.8,D,April
4/11/2020,0.19117,445.2916667,HRO,74.7,D,April
4/11/2020,0.19077,555.0416667,ONG,74.7,D,April
4/11/2020,0.1312,419.4583333,TRP,74.7,D,April
4/12/2020,0.204309091,468.9166667,HRO,74.65,D,April
4/12/2020,0.183844444,546.8333333,ONG,74.65,D,April
4/12/2020,0.126909091,405.0833333,TRP,74.65,D,April
4/13/2020,0.216955556,499.875,HRO,74.61,D,April
4/13/2020,0.18068,538.3333333,ONG,74.61,D,April
4/13/2020,0.137888889,410.5833333,TRP,74.61,D,April
4/14/2020,0.21726,500.375,HRO,74.6,D,April
4/14/2020,0.180654545,537.1666667,ONG,74.6,D,April
4/14/2020,0.1436,450.7083333,TRP,74.6,D,April
4/15/2020,0.2252,516.3333333,HRO,74.63,D,April
4/15/2020,0.182077778,535.7368421,ONG,74.63,D,April
4/15/2020,0.152727273,481.4583333,TRP,74.63,D,April
4/16/2020,0.224244444,514.875,HRO,74.73,D,April
4/16/2020,0.17895,450.5833333,ONG,74.73,D,April
4/16/2020,0.158666667,514.2083333,TRP,74.73,D,April
4/17/2020,0.22239,513.375,HRO,74.87,D,April
4/17/2020,0.17908,450.2608696,ONG,74.87,D,April
4/17/2020,0.197,584.173913,TRP,74.87,D,April
4/18/2020,0.212218182,498.3333333,HRO,74.98,D,April
4/18/2020,0.17974,457.1666667,ONG,74.98,D,April
4/18/2020,0.1946,575.7083333,TRP,74.98,D,April
4/19/2020,0.197244444,475.125,HRO,75.06,D,April
4/19/2020,0.17989,458.0869565,ONG,75.06,D,April
4/19/2020,0.1984,578.5416667,TRP,75.06,D,April
4/20/2020,0.20134,475.6666667,HRO,75.19,D,April
4/20/2020,0.17956,451.2916667,ONG,75.19,D,April
4/20/2020,0.2052,601,TRP,75.19,D,April
4/21/2020,0.211072727,494.0833333,HRO,75.4,D,April
4/21/2020,0.177311111,472.7368421,ONG,75.4,D,April
4/21/2020,0.151888889,488.75,TRP,75.4,D,April
4/22/2020,0.218877778,517.0833333,HRO,75.62,D,April
4/22/2020,0.17662,500.2916667,ONG,75.62,D,April
4/22/2020,0.152666667,469.9583333,TRP,75.62,D,April
4/23/2020,0.23247,541.4166667,HRO,75.82,D,April
4/23/2020,0.179790909,461.9090909,ONG,75.82,D,April
4/23/2020,0.138,416.2083333,TRP,75.82,D,April
4/24/2020,0.237181818,545.4166667,HRO,76.02,D,April
4/24/2020,0.182722222,450.3636364,ONG,76.02,D,April
4/24/2020,0.1377,416.4545455,TRP,76.02,D,April
4/25/2020,0.2267,529.9166667,HRO,76.21,D,April
4/25/2020,0.18278,453.4166667,ONG,76.21,D,April
4/25/2020,0.1376,422.5,TRP,76.21,D,April
4/26/2020,0.21784,520.875,HRO,76.4,D,April
4/26/2020,0.184644444,451.625,ONG,76.4,D,April
4/26/2020,0.1383,428.125,TRP,76.4,D,April
4/27/2020,0.196618182,509.4166667,HRO,76.54,D,April
4/27/2020,0.184254545,451.125,ONG,76.54,D,April
4/27/2020,0.1511,443.9166667,TRP,76.54,D,April
4/28/2020,0.179377778,466.1666667,HRO,76.71,D,April
4/28/2020,0.18662,454.625,ONG,76.71,D,April
4/28/2020,0.165444444,464.9166667,TRP,76.71,D,April
4/29/2020,0.18204,448.0416667,HRO,76.92,D,April
4/29/2020,0.18754,453.2083333,ONG,76.92,D,April
4/29/2020,0.150181818,438.0416667,TRP,76.92,D,April
4/30/2020,0.185718182,464,HRO,77.13,D,April
4/30/2020,0.185922222,451.25,ONG,77.13,D,April
4/30/2020,0.1448,434.8333333,TRP,77.13,D,April
5/1/2020,0.188322222,461,HRO,77.31,D,May
5/1/2020,0.1866,450.5833333,ONG,77.31,D,May
5/1/2020,0.135,414.5,TRP,77.31,D,May
5/2/2020,0.17981,456.75,HRO,77.5,D,May
5/2/2020,0.18343,451.25,ONG,77.5,D,May
5/2/2020,0.135727273,396.9166667,TRP,77.5,D,May
5/3/2020,0.377618182,458.5833333,HRO,77.62,D,May
5/3/2020,0.183533333,451.4583333,ONG,77.62,D,May
5/3/2020,0.1254,381.0416667,TRP,77.62,D,May
5/4/2020,0.18222,452.0833333,ONG,77.76,D,May
5/4/2020,0.131555556,386.75,TRP,77.76,D,May
5/5/2020,0.1839,451.7083333,ONG,77.98,D,May
5/5/2020,0.1509,420.0416667,TRP,77.98,D,May
5/6/2020,0.184677778,452.0416667,ONG,78.14,D,May
5/6/2020,0.155272727,438.5833333,TRP,78.14,D,May
5/7/2020,0.5797,434.25,HRO,78.31,D,May
5/7/2020,0.18347,451.3333333,ONG,78.31,D,May
5/7/2020,0.138777778,405.9166667,TRP,78.31,D,May
5/8/2020,0.18038,433.125,HRO,78.49,D,May
5/8/2020,0.18342,451.9583333,ONG,78.49,D,May
5/8/2020,0.1217,379.0416667,TRP,78.49,D,May
5/9/2020,0.182918182,437.6666667,HRO,78.68,D,May
5/9/2020,0.1836,452.0416667,ONG,78.68,D,May
5/9/2020,0.119272727,378.4166667,TRP,78.68,D,May
5/10/2020,0.1735,437.8333333,HRO,78.84,D,May
5/10/2020,0.18434,451.75,ONG,78.84,D,May
5/10/2020,0.121222222,383.5833333,TRP,78.84,D,May
5/11/2020,0.17118,431.7916667,HRO,78.94,D,May
5/11/2020,0.18474,451.4166667,ONG,78.94,D,May
5/11/2020,0.1283,392.7083333,TRP,78.94,D,May
5/12/2020,0.159390909,429.3333333,HRO,78.99,D,May
5/12/2020,0.185044444,451.9166667,ONG,78.99,D,May
5/12/2020,0.1372,405.2916667,TRP,78.99,D,May
5/13/2020,0.1549,425,HRO,78.94,D,May
5/13/2020,0.18409,452.0833333,ONG,78.94,D,May
5/13/2020,0.1397,404.375,TRP,78.94,D,May
5/14/2020,0.1468875,411.5,HRO,78.85,D,May
5/14/2020,0.183445455,452.0416667,ONG,78.85,D,May
5/14/2020,0.140444444,387.7916667,TRP,78.85,D,May
5/15/2020,0.148527273,406.2916667,HRO,78.74,D,May
5/15/2020,0.183888889,452,ONG,78.74,D,May
5/15/2020,0.145222222,416.8333333,TRP,78.74,D,May
5/16/2020,0.1618,411.2083333,HRO,78.64,D,May
5/16/2020,0.18329,452.125,ONG,78.64,D,May
5/16/2020,0.148818182,425.0833333,TRP,78.64,D,May
5/17/2020,0.157422222,415.5416667,HRO,78.43,D,May
5/17/2020,0.183144444,452,ONG,78.43,D,May
5/17/2020,0.1523,430.0416667,TRP,78.43,D,May
5/18/2020,0.608754545,416.2083333,HRO,78.17,D,May
5/18/2020,0.182172727,452.125,ONG,78.17,D,May
5/18/2020,0.158666667,436,TRP,78.17,D,May
5/19/2020,0.45696,416.0416667,HRO,77.91,D,May
5/19/2020,0.17897,452.2916667,ONG,77.91,D,May
5/19/2020,0.1599,432.6666667,TRP,77.91,D,May
5/20/2020,0.1474,415.8333333,HRO,77.61,D,May
5/20/2020,0.17739,452.6666667,ONG,77.61,D,May
5/20/2020,0.159454545,428.1666667,TRP,77.61,D,May
5/21/2020,0.154736364,415.9583333,HRO,77.3,D,May
5/21/2020,0.152222222,422.375,TRP,77.3,D,May
5/22/2020,0.15536,415.7083333,HRO,77.07,D,May
5/22/2020,0.31723,452.0416667,ONG,77.07,D,May
5/22/2020,0.1417,412.0416667,TRP,77.07,D,May
5/23/2020,0.165966667,416.1666667,HRO,76.92,D,May
5/23/2020,0.17937,452.4166667,ONG,76.92,D,May
5/23/2020,0.14,409.75,TRP,76.92,D,May
5/24/2020,0.173,417.7916667,HRO,76.87,D,May
5/24/2020,0.1812,454.1666667,ONG,76.87,D,May
5/24/2020,0.136333333,405.25,TRP,76.87,D,May
5/25/2020,0.17936,417.4583333,HRO,76.89,D,May
5/25/2020,0.18031,454.0416667,ONG,76.89,D,May
5/25/2020,0.1384,399.3333333,TRP,76.89,D,May
5/26/2020,0.1833,419.7916667,HRO,76.99,D,May
5/26/2020,0.185227273,456.0869565,ONG,76.99,D,May
5/26/2020,0.1315,386.7916667,TRP,76.99,D,May
5/27/2020,0.186709091,420.2916667,HRO,77.16,D,May
5/27/2020,0.182845455,453.7083333,ONG,77.16,D,May
5/27/2020,0.1264,376.4583333,TRP,77.16,D,May
5/28/2020,0.1842,419.125,HRO,77.35,D,May
5/28/2020,0.182855556,455.3333333,ONG,77.35,D,May
5/28/2020,0.1249,372.4583333,TRP,77.35,D,May
5/29/2020,0.168788889,417.75,HRO,77.51,D,May
5/29/2020,0.1818,452.7083333,ONG,77.51,D,May
5/29/2020,0.1251,374.125,TRP,77.51,D,May
5/30/2020,0.165,416.3333333,HRO,77.57,D,May
5/30/2020,0.200466667,451.9583333,ONG,77.57,D,May
5/30/2020,0.1189,363.1666667,TRP,77.57,D,May
5/31/2020,0.16069,413.8333333,HRO,77.58,D,May
5/31/2020,0.201555556,451.9166667,ONG,77.58,D,May
5/31/2020,0.116,341.0833333,TRP,77.58,D,May
6/1/2020,0.158777778,407.5833333,HRO,77.55,D,June
6/1/2020,0.201581818,451.9166667,ONG,77.55,D,June
6/1/2020,0.113777778,335.4583333,TRP,77.55,D,June
6/2/2020,0.157554545,399.9166667,HRO,77.49,D,June
6/2/2020,0.2019,451.6666667,ONG,77.49,D,June
6/2/2020,0.1125,341.0416667,TRP,77.49,D,June
6/3/2020,0.159088889,396.9166667,HRO,77.49,D,June
6/3/2020,0.202422222,452,ONG,77.49,D,June
6/3/2020,0.113142857,349.5,TRP,77.49,D,June
6/4/2020,0.201436364,451.6666667,ONG,77.6,D,June
6/4/2020,0.1094,356.7083333,TRP,77.6,D,June
6/5/2020,0.20593,455.2083333,ONG,77.75,D,June
6/5/2020,0.1081,348.7083333,TRP,77.75,D,June
6/6/2020,0.20234,452.5416667,ONG,77.97,D,June
6/6/2020,0.1023,330.2083333,TRP,77.97,D,June
6/7/2020,0.202388889,451.9583333,ONG,78.09,D,June
6/7/2020,0.1008,320.75,TRP,78.09,D,June
6/8/2020,0.2022,452.0833333,ONG,78.25,D,June
6/8/2020,0.1009,319.25,TRP,78.25,D,June
6/9/2020,0.20257,452.0416667,ONG,78.42,D,June
6/9/2020,0.103111111,322.9166667,TRP,78.42,D,June
6/10/2020,0.146922222,379.5,HRO,78.57,D,June
6/10/2020,0.203,452,ONG,78.57,D,June
6/10/2020,0.104,327.25,TRP,78.57,D,June
6/11/2020,0.144458333,381,HRO,78.71,D,June
6/11/2020,0.20304,452.0416667,ONG,78.71,D,June
6/11/2020,0.1047,327.1666667,TRP,78.71,D,June
6/12/2020,0.144433333,381.25,HRO,78.85,D,June
6/12/2020,0.20332,451.7083333,ONG,78.85,D,June
6/12/2020,0.106111111,326.4166667,TRP,78.85,D,June
6/13/2020,0.146933333,381.625,HRO,78.95,D,June
6/13/2020,0.20468,451.875,ONG,78.95,D,June
6/13/2020,0.106818182,327.125,TRP,78.95,D,June
6/14/2020,0.146475,382.8333333,HRO,79.04,D,June
6/14/2020,0.20454,451.375,ONG,79.04,D,June
6/14/2020,0.1076,330.875,TRP,79.04,D,June
6/15/2020,0.146566667,381.375,HRO,79.13,D,June
6/15/2020,0.20426,451.7083333,ONG,79.13,D,June
6/15/2020,0.100333333,324,TRP,79.13,D,June
6/16/2020,0.143488889,376.25,HRO,79.16,D,June
6/16/2020,0.20537,452.75,ONG,79.16,D,June
6/16/2020,0.0976,313.5833333,TRP,79.16,D,June
6/17/2020,0.141966667,368.375,HRO,79.24,D,June
6/17/2020,0.204922222,452.4166667,ONG,79.24,D,June
6/17/2020,0.099363636,312.0833333,TRP,79.24,D,June
6/18/2020,0.137611111,353.875,HRO,79.38,D,June
6/18/2020,0.204063636,451.75,ONG,79.38,D,June
6/18/2020,0.099222222,309.5416667,TRP,79.38,D,June
6/19/2020,0.133455556,345.875,HRO,79.5,D,June
6/19/2020,0.20429,453,ONG,79.5,D,June
6/19/2020,0.0964,301.4166667,TRP,79.5,D,June
6/20/2020,0.128458333,350.25,HRO,79.61,D,June
6/20/2020,0.205155556,452.4583333,ONG,79.61,D,June
6/20/2020,0.095454545,300.0416667,TRP,79.61,D,June
6/21/2020,0.130055556,348.375,HRO,79.72,D,June
6/21/2020,0.20615,453.2083333,ONG,79.72,D,June
6/21/2020,0.098666667,307.7916667,TRP,79.72,D,June
6/22/2020,0.123425,341.0416667,HRO,79.84,D,June
6/22/2020,0.20559,451.6666667,ONG,79.84,D,June
6/22/2020,0.0944,305.875,TRP,79.84,D,June
6/23/2020,0.1284375,335.7083333,HRO,79.93,D,June
6/23/2020,0.20616,451.2916667,ONG,79.93,D,June
6/23/2020,0.098166667,304.5,TRP,79.93,D,June
6/24/2020,0.124411111,331.75,HRO,79.99,D,June
6/24/2020,0.2065,451.75,ONG,79.99,D,June
6/24/2020,0.0946,304.875,TRP,79.99,D,June
6/25/2020,0.120709091,327.8003591,HRO,80.08,D,June
6/25/2020,0.2065,452.125,ONG,80.08,D,June
6/25/2020,0.093272727,300.8333333,TRP,80.08,D,June
6/26/2020,0.11895,325.5998417,HRO,80.17,D,June
6/26/2020,0.211975,452.8181818,ONG,80.17,D,June
6/26/2020,0.089,295.375,TRP,80.17,D,June
6/27/2020,0.11815,321.0942458,HRO,80.25,D,June
6/27/2020,0.20645,454.75,ONG,80.25,D,June
6/27/2020,0.0926,296.9166667,TRP,80.25,D,June
6/28/2020,0.11896,319.5481167,HRO,80.29,D,June
6/28/2020,0.2083,455,ONG,80.29,D,June
6/28/2020,0.0927,299.5416667,TRP,80.29,D,June
6/29/2020,0.2074,455.0833333,ONG,80.28,D,June
6/29/2020,0.0897,295.9166667,TRP,80.28,D,June
6/30/2020,0.20727,456.4583333,ONG,80.41,D,June
6/30/2020,0.0925,298.375,TRP,80.41,D,June
7/1/2020,0.44672,316.7785667,HRO,80.77,D,July
7/1/2020,0.206566667,456.1666667,ONG,80.77,D,July
7/1/2020,0.0845,286.7083333,TRP,80.77,D,July
7/2/2020,0.10948,315.4760375,HRO,80.97,D,July
7/2/2020,0.2083,456.3333333,ONG,80.97,D,July
7/2/2020,0.0811,275.0416667,TRP,80.97,D,July
7/3/2020,0.10938,314.3137583,HRO,81.1,D,July
7/3/2020,0.20899,456.75,ONG,81.1,D,July
7/3/2020,0.0802,271.5,TRP,81.1,D,July
7/4/2020,0.106066667,306.3915208,HRO,81.36,D,July
7/4/2020,0.207522222,456.2916667,ONG,81.36,D,July
7/4/2020,0.081,269.0833333,TRP,81.36,D,July
7/5/2020,0.09905,293.4180375,HRO,81.63,D,July
7/5/2020,0.20665,456.625,ONG,81.63,D,July
7/5/2020,0.0804,267.7083333,TRP,81.63,D,July
7/6/2020,0.09824,283.8439,HRO,81.73,D,July
7/6/2020,0.0794,265.625,TRP,81.73,D,July
7/7/2020,0.09739,281.9681167,HRO,81.79,D,July
7/7/2020,0.0785,264.5416667,TRP,81.79,D,July
7/8/2020,0.09455,277.3983042,HRO,81.99,D,July
7/8/2020,0.198333333,457.2083333,ONG,81.99,D,July
7/8/2020,0.075888889,261.5,TRP,81.99,D,July
7/9/2020,0.09501,278.5871583,HRO,82.2,D,July
7/9/2020,0.209766667,457.5833333,ONG,82.2,D,July
7/9/2020,0.0718,254.625,TRP,82.2,D,July
7/10/2020,0.09434,273.0002,HRO,82.39,D,July
7/10/2020,0.209077778,457.625,ONG,82.39,D,July
7/10/2020,0.071875,250.25,TRP,82.39,D,July
7/11/2020,0.09385,267.4375417,HRO,82.57,D,July
7/11/2020,0.20858,457.8333333,ONG,82.57,D,July
7/11/2020,0.070666667,247.7083333,TRP,82.57,D,July
7/12/2020,0.09181,267.1911583,HRO,82.73,D,July
7/12/2020,0.20108,448.3333333,ONG,82.73,D,July
7/12/2020,0.070272727,245.2083333,TRP,82.73,D,July
7/13/2020,0.0903,265.6422083,HRO,82.88,D,July
7/13/2020,0.205763636,455.625,ONG,82.88,D,July
7/13/2020,0.0698,242.4583333,TRP,82.88,D,July
7/14/2020,0.08399,257.5608125,HRO,83.02,D,July
7/14/2020,0.2059125,456.625,ONG,83.02,D,July
7/14/2020,0.068666667,240.75,TRP,83.02,D,July
7/15/2020,0.082433333,255.6981444,HRO,83.18,D,July
7/15/2020,0.207945455,456.125,ONG,83.18,D,July
7/15/2020,0.068555556,242.625,TRP,83.18,D,July
7/16/2020,0.2126,457.0416667,ONG,83.28,D,July
7/16/2020,0.069583333,246.7916667,TRP,83.28,D,July
7/17/2020,0.210977778,457.125,ONG,83.41,D,July
7/17/2020,0.0816,237.25,TRP,83.41,D,July
7/18/2020,0.19829,450.952381,ONG,83.62,D,July
7/18/2020,0.077888889,239,TRP,83.62,D,July
7/19/2020,0.14886,382.1052632,ONG,83.82,D,July
7/19/2020,0.087181818,239,TRP,83.82,D,July
7/20/2020,0.12536,344.0416667,ONG,83.95,D,July
7/20/2020,0.0914,239,TRP,83.95,D,July
7/21/2020,0.14309,339.5789474,ONG,84.12,D,July
7/21/2020,0.083777778,239,TRP,84.12,D,July
7/22/2020,0.1709,405.7916667,ONG,84.35,D,July
7/22/2020,0.086777778,257.0416667,TRP,84.35,D,July
7/23/2020,0.1155,345.7894737,ONG,84.45,D,July
7/23/2020,0.088333333,255.2083333,TRP,84.45,D,July
7/24/2020,0.118866667,256.9484458,HRO,84.64,D,July
7/24/2020,0.182175,445.2272727,ONG,84.64,D,July
7/24/2020,0.092222222,263.4166667,TRP,84.64,D,July
7/25/2020,0.110475,262.5009042,HRO,84.75,D,July
7/25/2020,0.147077778,398.3684211,ONG,84.75,D,July
7/25/2020,0.099333333,268.6666667,TRP,84.75,D,July
7/26/2020,0.133545455,360.9565217,ONG,84.96,D,July
7/26/2020,0.0999,276.6666667,TRP,84.96,D,July
7/27/2020,0.174342857,452.1052632,ONG,84.97,D,July
7/27/2020,0.075,283.125,TRP,84.97,D,July
7/28/2020,0.17121,455.2916667,ONG,84.96,D,July
7/29/2020,0.171318182,458.75,ONG,84.96,D,July
7/30/2020,0.167933333,458.7083333,ONG,85.08,D,July
7/31/2020,0.166866667,458.5,ONG,85.33,D,July
8/1/2020,0.178183333,469.1818182,ONG,85.63,D,August
8/2/2020,0.172044444,464,ONG,85.87,D,August
8/3/2020,0.171281818,461.0416667,ONG,85.97,D,August
8/3/2020,0.156833333,322.7083333,TRP,85.97,D,August
8/4/2020,0.174090909,457.625,ONG,86.02,D,August
8/5/2020,0.17702,456.125,ONG,86.25,D,August
8/5/2020,0.183285714,335.625,TRP,86.25,D,August
8/6/2020,0.1728,449.5,ONG,86.5,D,August
8/6/2020,0.155222222,329.75,TRP,86.5,D,August
8/7/2020,0.17233,449.9583333,ONG,86.72,D,August
8/7/2020,0.141,322.2916667,TRP,86.72,D,August
8/8/2020,0.17207,448.7916667,ONG,86.96,D,August
8/8/2020,0.1416,317.625,TRP,86.96,D,August
8/9/2020,0.16704,437.4166667,ONG,87.11,D,August
8/9/2020,0.144888889,315.2083333,TRP,87.11,D,August
8/10/2020,0.16956,439.4166667,ONG,87.31,D,August
8/10/2020,0.1484,315.375,TRP,87.31,D,August
8/11/2020,0.17201,447.125,ONG,87.55,D,August
8/11/2020,0.142909091,317,TRP,87.55,D,August
8/12/2020,0.16612,439.952381,ONG,87.78,D,August
8/12/2020,0.138111111,318.8333333,TRP,87.78,D,August
8/13/2020,0.168066667,448.7368421,ONG,87.88,D,August
8/13/2020,0.1349,325.5833333,TRP,87.88,D,August
8/14/2020,0.1682,442.1428571,ONG,87.95,D,August
8/14/2020,0.142090909,331.875,TRP,87.95,D,August
8/15/2020,0.17147,445.7391304,ONG,88.06,D,August
8/15/2020,0.146111111,335.75,TRP,88.06,D,August
8/16/2020,0.158055556,415.8947368,ONG,88.11,D,August
8/16/2020,0.150333333,339.5,TRP,88.11,D,August
8/17/2020,0.154936364,405.75,ONG,88.11,D,August
8/18/2020,0.15912,414.4736842,ONG,88.13,D,August
8/19/2020,0.159788889,409.7,ONG,88.17,D,August
8/19/2020,0.1655,335,TRP,88.17,D,August
8/20/2020,0.163133333,411.4736842,ONG,88.08,D,August
8/20/2020,0.1548,335.2083333,TRP,88.08,D,August
8/21/2020,0.15912,412.6842105,ONG,87.95,D,August
8/21/2020,0.1542,335.4166667,TRP,87.95,D,August
8/22/2020,0.14926,375.5263158,ONG,87.98,D,August
8/22/2020,0.1645,344.4166667,TRP,87.98,D,August
8/23/2020,0.14526,352.625,ONG,87.99,D,August
8/23/2020,0.1731,351.7083333,TRP,87.99,D,August
8/24/2020,0.14703,353.1666667,ONG,88.04,D,August
8/24/2020,0.181,358.8333333,TRP,88.04,D,August
8/25/2020,0.28792,376.825425,HRO,88.15,D,August
8/25/2020,0.1499,359.7916667,ONG,88.15,D,August
8/25/2020,0.1883,363.0833333,TRP,88.15,D,August
8/26/2020,0.443211111,384.3507042,HRO,88.36,D,August
8/26/2020,0.1558,363.4583333,ONG,88.36,D,August
8/26/2020,0.1947,373.3333333,TRP,88.36,D,August
8/27/2020,0.26279,391.7902333,HRO,88.45,D,August
8/27/2020,0.161909091,374.125,ONG,88.45,D,August
8/27/2020,0.201555556,398.5833333,TRP,88.45,D,August
8/28/2020,0.28088,404.304675,HRO,88.47,D,August
8/28/2020,0.168766667,383.4583333,ONG,88.47,D,August
8/28/2020,0.200727273,412.2083333,TRP,88.47,D,August
8/29/2020,0.28935,410.0897458,HRO,88.48,D,August
8/29/2020,0.17211,389.25,ONG,88.48,D,August
8/29/2020,0.217,420.0416667,TRP,88.48,D,August
8/30/2020,0.30535,423.9168333,HRO,88.47,D,August
8/30/2020,0.175811111,392.7083333,ONG,88.47,D,August
8/30/2020,0.236333333,439.2083333,TRP,88.47,D,August
8/31/2020,0.318944444,435.0684917,HRO,88.54,D,August
8/31/2020,0.185716667,406.5416667,ONG,88.54,D,August
8/31/2020,0.269,445.6666667,TRP,88.54,D,August
9/1/2020,0.33062,450.3088083,HRO,88.45,D,September
9/1/2020,0.191488889,415.5833333,ONG,88.45,D,September
9/1/2020,0.2843,464.3333333,TRP,88.45,D,September
9/2/2020,0.33825,456.5909917,HRO,88.17,D,September
9/2/2020,0.18691,433,ONG,88.17,D,September
9/2/2020,0.309444444,496.2916667,TRP,88.17,D,September
9/3/2020,0.34749,472.1923542,HRO,88.04,D,September
9/3/2020,0.182836364,446.5,ONG,88.04,D,September
9/3/2020,0.311666667,501.5833333,TRP,88.04,D,September
9/4/2020,0.35975,484.2350292,HRO,87.89,D,September
9/4/2020,0.198033333,439.625,ONG,87.89,D,September
9/4/2020,0.344583333,517.0833333,TRP,87.89,D,September
9/5/2020,0.37063,492.7376292,HRO,87.58,D,September
9/5/2020,0.202525,446.0833333,ONG,87.58,D,September
9/5/2020,0.388333333,538.9583333,TRP,87.58,D,September
9/6/2020,0.375088889,497.09395,HRO,87.28,D,September
9/6/2020,0.3709,551.5833333,TRP,87.28,D,September
9/7/2020,0.37417,502.3624458,HRO,86.93,D,September
9/7/2020,0.346,565.4166667,TRP,86.93,D,September
9/9/2020,0.3845,511.4110292,HRO,86.5,D,September
9/9/2020,0.395333333,597.875,TRP,86.5,D,September
9/10/2020,0.38086,512.607275,HRO,86.37,D,September
9/10/2020,0.379,601.125,TRP,86.37,D,September
9/11/2020,0.45078,527.5975625,HRO,86.3,D,September
9/11/2020,0.358666667,595.75,TRP,86.3,D,September
9/12/2020,0.362454545,593.3333333,TRP,86.25,D,September
9/13/2020,0.3426,596.125,TRP,86.18,D,September
9/14/2020,0.49727,578.5870917,HRO,86.08,D,September
9/15/2020,0.43322,591.1041917,HRO,86.07,D,September
9/15/2020,0.308,578.4583333,TRP,86.07,D,September
9/16/2020,0.42903,590.1039167,HRO,86.2,D,September
9/17/2020,0.4157875,580.1376167,HRO,86.42,D,September
9/17/2020,0.2555,533.4166667,TRP,86.42,D,September
9/18/2020,0.395455556,565.1489417,HRO,86.6,D,September
9/19/2020,0.401909091,563.0810708,HRO,86.73,D,September
9/20/2020,0.39821,556.9613958,HRO,86.9,D,September
9/21/2020,0.399822222,557.6915042,HRO,86.93,D,September
9/22/2020,0.397172727,555.3187917,HRO,86.87,D,September
9/23/2020,0.39748,558.5084917,HRO,87.16,D,September
9/24/2020,0.381822222,557.8530042,HRO,87.48,D,September
9/25/2020,0.379175,546.5563333,HRO,87.7,D,September
9/25/2020,0.2782,556.1052632,ONG,87.7,D,September
9/26/2020,0.3731,536.4051542,HRO,87.83,D,September
9/26/2020,0.29088,568.75,ONG,87.83,D,September
9/27/2020,0.368355556,533.835375,HRO,87.89,D,September
9/27/2020,0.29521,572.375,ONG,87.89,D,September
9/28/2020,0.367575,530.3603083,HRO,87.94,D,September
9/28/2020,0.29227,570.2916667,ONG,87.94,D,September
9/29/2020,0.357544444,518.284075,HRO,88.2,D,September
9/29/2020,0.29025,566.8333333,ONG,88.2,D,September
9/30/2020,0.351011111,508.7565958,HRO,88.45,D,September
9/30/2020,0.289611111,563.75,ONG,88.45,D,September
10/1/2020,0.348758333,505.0464292,HRO,88.35,C,October
10/1/2020,0.255463636,538.4782609,ONG,88.35,C,October
10/2/2020,0.354766667,511.8823167,HRO,88.37,C,October
10/2/2020,0.19429,474.3333333,ONG,88.37,C,October
10/3/2020,0.347611111,508.6464458,HRO,88.38,C,October
10/3/2020,0.178233333,461,ONG,88.38,C,October
10/4/2020,0.344990909,508.2132292,HRO,88.42,C,October
10/4/2020,0.210977778,495.7083333,ONG,88.42,C,October
10/5/2020,0.34076,502.7774042,HRO,88.45,C,October
10/5/2020,0.255908333,531.1666667,ONG,88.45,C,October
10/6/2020,0.343066667,502.2055083,HRO,88.46,C,October
10/6/2020,0.25484,530.3333333,ONG,88.46,C,October
10/7/2020,0.339390909,500.5359542,HRO,88.34,C,October
10/7/2020,0.239966667,511.0833333,ONG,88.34,C,October
10/8/2020,0.33817,500.1562875,HRO,88.31,C,October
10/8/2020,0.179090909,457.9166667,ONG,88.31,C,October
10/9/2020,0.338755556,499.318075,HRO,88.24,C,October
10/9/2020,0.20209,473.2916667,ONG,88.24,C,October
10/10/2020,0.3398,499.8518,HRO,88.16,C,October
10/10/2020,0.2146,495,ONG,88.16,C,October
10/11/2020,0.34409,502.6132,HRO,88.07,C,October
10/11/2020,0.208454545,493.1666667,ONG,88.07,C,October
10/12/2020,0.345888889,502.992625,HRO,88.04,C,October
10/12/2020,0.17529,459,ONG,88.04,C,October
10/13/2020,0.511927273,493.82165,HRO,88.09,C,October
10/13/2020,0.1743,459.5833333,ONG,88.09,C,October
10/14/2020,0.53909,487.5405375,HRO,88.02,C,October
10/14/2020,0.180377778,465.0833333,ONG,88.02,C,October
10/15/2020,0.342311111,485.7423462,HRO,87.99,C,October
10/15/2020,0.182590909,468.375,ONG,87.99,C,October
10/16/2020,0.1758,462.2916667,ONG,87.98,C,October
10/17/2020,0.177155556,463.9583333,ONG,87.93,C,October
10/18/2020,0.17944,467.375,ONG,87.79,C,October
10/19/2020,0.180075,467.4166667,ONG,87.66,C,October
10/20/2020,0.17528,463.1666667,ONG,87.59,C,October
10/21/2020,0.294377778,460.8333333,ONG,87.51,C,October
10/22/2020,0.19891,464.5238095,ONG,87.46,C,October
10/23/2020,0.195516667,462.6363636,ONG,87.43,C,October
10/26/2020,0.184855556,456.125,ONG,86.86,C,October
